id,prefix,topic,answer,unit,reject_reason,detail,question
LD339,LD,electrostatics_field,1.3*10^7,V/m,constant_answer_code,,"Two charges, q1 = 5.3 × 10^-6 C and q2 = -3.0 × 10^-6 C, are separated by 9.2 cm. Point M is on the perpendicular bisector of the line segment connecting the charges, 4.6 cm from its midpoint. Calculate the net electric field strength at M. Give your answer rounded two decimal places."
LD340,LD,electrostatics_field,8.87*10^6,V/m,constant_answer_code,,"Two point charges, q1 = 3.6 × 10^-6 C and q2 = -2.1 × 10^-6 C, are separated by 9.2 cm. Point M is located on the perpendicular bisector of the line segment connecting the charges, at a distance of 4.6 cm from the midpoint of this segment. Calculate the resultant electric field strength at M. Give your answer rounded two decimal places."
LD344,LD,electrostatics_field,2.7*10^7,V/m,constant_answer_code,,"Two point charges, q1 = 3.6 × 10^-6 C and q2 = -1.2 × 10^-6 C, are separated by 8.0 cm. Point M lies on the perpendicular bisector of the line segment connecting the two charges and is 4.0 cm from each charge. Calculate the resultant electric field strength at M. Give your answer rounded one decimal places."
LD345,LD,electrostatics_field,5.608*10^7,V/m,constant_answer_code,,Two charges q1 = -2.4 × 10^-6 C and q2 = 1.2 × 10^-6 C are placed at two points separated by 9.2 cm. A point M is located 2.0 cm from q1 and 7.2 cm from q2. Calculate the total electric field intensity at M. Give your answer rounded three decimal places.
LD346,LD,electrostatics_field,8.11*10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 4.2 × 10^-6 C and q2 = 4.8 × 10^-6 C, are separated by 6.0 cm. Point M lies on the line connecting the two charges (let's denote their positions as A and B respectively) but outside the segment AB. M is located 8.0 cm from A. Calculate the net electric field strength at M. Give your answer rounded two decimal places."
LD347,LD,electrostatics_field,4.725*10^7,V/m,constant_answer_code,,"Two electric charges, q1 = -2.4 × 10^-6 C and q2 = -1.2 × 10^-6 C, are placed 6.0 cm apart. A point M is located 2.0 cm from q1 and 4.0 cm from q2. Calculate the resultant electric field strength at M. Give your answer rounded three decimal places."
LD351,LD,electrostatics_field,2.36*10^7,V/m,constant_answer_code,,"Two electric charges q1 = 3.6 × 10^-6 C and q2 = 1.2 × 10^-6 C are placed at points A and B, separated by 7.5 cm. Point M lies on the line connecting A and B, at a distance of 3.3 cm from A. Calculate the net electric field strength at M. Give your answer rounded two decimal places."
LD352,LD,electrostatics_field,2.62 × 10^7,V/m,constant_answer_code,,"Two electric charges, q1 = 5.3 × 10^-6 C and q2 = 3.0 × 10^-6 C, are placed such that each is 5.0 cm from point M. The angle formed by the two charges at point M is 60°. Calculate the resultant electric field strength at M. Give your answer rounded two decimal places. Give your answer rounded two decimal places."
LD354,LD,electrostatics_field,1.155*10^7,V/m,constant_answer_code,,"Two electric charges, q1 = 5.3 × 10^-6 C and q2 = 1.2 × 10^-6 C, are separated by 9.2 cm. Point M lies on the perpendicular bisector of the line connecting the charges, at a distance of 4.6 cm from its midpoint. Calculate the net electric field at point M. Give your answer rounded three decimal places."
LD355,LD,electrostatics_field,6.68 × 10^6,V/m,constant_answer_code,,"Two electric charges q1 = 4.2 × 10⁻⁶ C and q2 = -1.2 × 10⁻⁶ C are separated by 7.5 cm. Point M lies on the line connecting A and B, but outside the segment AB, and is 10.8 cm to the right of A. Calculate the resultant electric field strength at M. Give your answer rounded two decimal places."
LD356,LD,electrostatics_field,2.2*10^7,V/m,constant_answer_code,,Two charges q1 = 3.6 × 10^-6 C and q2 = 3.0 × 10^-6 C are placed 9.2 cm apart. A point M is 3.3 cm from q1 and 5.9 cm from q2. Calculate the net electric field strength at M. Give your answer rounded two decimal places.
LD358,LD,electrostatics_field,3.47 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = -3.6 × 10^-6 C and q2 = 1.2 × 10^-6 C, are separated by 8.0 cm. Point M lies on the line connecting A and B, but outside the segment AB, and is 12.4 cm to the right of A. Calculate the net electric field strength at M. Give your answer rounded two decimal places."
LD359,LD,electrostatics_field,6*10^6,V/m,constant_answer_code,,"Two charges, q1 = -2.4 × 10^-6 C and q2 = -3.0 × 10^-6 C, are separated by 6.0 cm. M is the midpoint of the line segment connecting q1 and q2. Calculate the resultant electric field strength at point M. Give your answer rounded to the nearest interger."
LD361,LD,electrostatics_field,2.98*10^7,V/m,constant_answer_code,,"Two charges, q1 = 4.98 × 10^-6 C and q2 = 4.74 × 10^-6 C, are located such that each is 4.56 cm away from point M. The electric fields they produce at M are at a 90° angle to each other. Calculate the magnitude of the resultant electric field at M. Give your answer rounded two decimal places."
LD364,LD,electrostatics_field,7.32 × 10^6,V/m,constant_answer_code,,"Two charges, q1 = 1.34 × 10^-6 C and q2 = 1.02 × 10^-6 C, are each located 4.55 cm from point M. The electric fields produced by these charges at point M are perpendicular to each other (form a 90° angle). Calculate the magnitude of the net electric field at M. Give your answer rounded two decimal places."
LD365,LD,electrostatics_field,57.41 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 2.49 × 10⁻⁶ C and q2 = 1.63 × 10⁻⁶ C, are each 2.16 cm from point M. The electric fields they produce at M are at a 90° angle to each other. Calculate the magnitude of the resultant electric field at M. Give your answer rounded two decimal places."
LD366,LD,electrostatics_field,13.48 × 10^6,V/m,constant_answer_code,,"Two charges, q1 = 3.90 × 10^-6 C and q2 = 2.21 × 10^-6 C, are both located 5.47 cm away from point M. The electric fields they produce at M are perpendicular to each other. Calculate the magnitude of the resultant electric field at M. GIve your answer rounded two decimal places."
LD368,LD,electrostatics_field,15.51 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 4.59 × 10^-6 C and q2 = 2.85 × 10^-6 C, are each located 5.60 cm from point M. The electric fields they produce at M are perpendicular to each other (form a 90° angle). Calculate the magnitude of the total electric field at M. Give your answer rounded two decimal places."
LD370,LD,electrostatics_field,16.54 × 10^6,V/m,constant_answer_code,,"Two charges, q1 = 3.96 × 10⁻⁶ C and q2 = 4.13 × 10⁻⁶ C, are each located 5.58 cm from point M. The electric fields they produce at M are perpendicular to each other. Calculate the magnitude of the resultant electric field at M. Give your answer rounded two decimal places."
LD371,LD,electrostatics_field,11.18 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 2.82 × 10^-6 C and q2 = 1.27 × 10^-6 C, are each located 4.99 cm from point M. The electric fields they produce at M form a 90° angle with each other. Calculate the magnitude of the resultant electric field at M. Give your answer rounded two decimal places."
LD372,LD,electrostatics_field,127.09 × 10^6,V/m,constant_answer_code,,Two electric charges q1 = 3.79 × 10^-6 C and q2 = 4.96 × 10^-6 C are each located 2.32 cm from point M. The electric fields they produce at M form a 60° angle with each other. Calculate the magnitude of the resultant electric field at M. Give your answer rounded two decimal places.
LD374,LD,electrostatics_field,25.24 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 4.10 × 10^-6 C and q2 = 1.19 × 10^-6 C, are each located 4.14 cm away from point M. The electric fields produced by these charges at point M make an angle of 60° with each other. Calculate the magnitude of the resultant electric field at M. Give your answer rounded to two decimal places."
LD378,LD,electrostatics_field,8.90 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 3.06 × 10^-6 C and q2 = 4.37 × 10^-6 C, are placed at the two ends of a straight line segment 7.28 cm long. Calculate the electric field strength at the midpoint of that segment (on the line connecting them). Give your answer rounded to two decimal places."
LD379,LD,electrostatics_field,8.28*10^6,V/m,constant_answer_code,,"Two point charges q1 = 2.60 × 10^-6 C and q2 = 3.39 × 10^-6 C are placed 5.86 cm apart. Calculate the magnitude of the electric field at a point on the perpendicular bisector, 2.93 cm from each charge. Give your answer rounded to two decimal places."
LD380,LD,electrostatics_field,27.51 × 10^6,V/m,constant_answer_code,,Three electric charges q1 = q2 = 4.59 × 10⁻⁶ C and q3 = 2.55 × 10⁻⁶ C are placed at the three vertices of an equilateral triangle with side length 5.1 cm. Calculate the net electric field strength at the position of q3. Give your answer rounded to two decimal places.
LD384,LD,electrostatics_field,5.27*10^6,V/m,constant_answer_code,,"Two charges, q1 = 1.50 × 10^-6 C and q2 = 2.19 × 10^-6 C, are placed 6.99 cm apart. Calculate the electric field strength at a point on the perpendicular bisector that is 3.5 cm away from each charge. Give your answer rounded to two decimal places."
LD385,LD,electrostatics_field,3.50 × 10^6,V/m,constant_answer_code,,Three charges q1 = q2 = 2.15 × 10^-6 C and q3 = 4.76 × 10^-6 C are placed at the three vertices of an equilateral triangle with a side length of 9.78 cm. Calculate the net electric field strength at the position of q3. Give your answer rounded to two decimal places.
LD387,LD,electrostatics_field,9.1*10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 2.96 × 10^-6 C and q2 = 3.84 × 10^-6 C, are placed at two points 5.9 cm apart. Calculate the electric field strength at a point on the perpendicular bisector, equidistant from both charges at 2.95 cm. Give your answer rounded to one decimal places."
LD389,LD,electrostatics_field,1.94*10^6,V/m,constant_answer_code,,"Two charges, q1 = 3.29 × 10^-6 C and q2 = 3.13 × 10^-6 C, are placed at two points separated by 5.47 cm. Calculate the electric field strength at a point on the perpendicular bisector, which is 2.73 cm away from each of the two charges. Give your answer rounded to two decimal places."
LD390,LD,electrostatics_field,6.48 × 10⁶,V/m,constant_answer_code,,"Three electric charges, q1 = q2 = 1.53 × 10^-6 C and q3 = 3.53 × 10^-6 C, are placed at the three vertices of an equilateral triangle with a side length of 6.07 cm. Calculate the resultant electric field strength acting on q3. Give your answer rounded to two decimal places."
LD391,LD,electrostatics_field,2.89*10^6,V/m,constant_answer_code,,"Two charges q1 = 1.41 × 10^-6 C and q2 = 3.48 × 10^-6 C are placed at two points separated by 5.08 cm. Calculate the electric field strength at a point on the perpendicular bisector, equidistant from both charges by 2.54 cm. Give your answer rounded to two decimal places."
LD394,LD,electrostatics_field,14.03 × 10⁶,V/m,constant_answer_code,,"Three electric charges, q1 = q2 = 3.98 × 10^-6 C and q3 = 1.15 × 10^-6 C, are placed at the three vertices of an equilateral triangle with a side length of 6.65 cm. Calculate the net electric field acting on q3. Give your answer rounded to two decimal places."
LD398,LD,electrostatics_field,11.41 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 4.64 × 10^-6 C and q2 = 2.36 × 10^-6 C, are placed at the ends of a straight line segment of length 8.48 cm. Calculate the electric field strength at the midpoint of that line segment (on the connecting line). Give your answer rounded to two decimal places."
LD399,LD,electrostatics_field,18.07 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = 1.92 × 10^-6 C and q2 = 3.33 × 10^-6 C, are placed at the two ends of a straight line segment 5.3 cm long. Calculate the electric field strength at the midpoint of that segment (on the connecting line). Give your answer rounded to two decimal places."
LD400,LD,electrostatics_field,2.01*10^7,V/m,constant_answer_code,,"Two point charges q1 = 4.78 × 10^-6 C and q2 = 1.15 × 10^-6 C are placed at two points separated by 8.06 cm. Calculate the electric field strength at a point on the perpendicular bisector, such that the point is 4.03 cm away from each charge. Give your answer rounded to two decimal places."
NL001,NL,capacitor,100.00,mJ,constant_answer_code,,A capacitor with a capacitance of C = 20 μF is charged to 100 V. Calculate the energy (mJ) stored in the capacitor.
NL003,NL,induction,900.00,mJ,constant_answer_code,,"An inductor has an inductance L = 0.2 H, and the current flowing through it is 3 A. Calculate the magnetic field energy (mJ) stored in the inductor."
NL005,NL,capacitor,9.49,V,constant_answer_code,,"A capacitor has an electric field energy of 0.9 mJ, and its capacitance is C = 20 μF. Calculate the potential difference (unit: V) between its two plates (round the result to two decimal places)."
